"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VGXSTPG3","webpage","","Shaviv, Miriam","Keeping kosher on the 18th century road","","","","","http://www.thejc.com/blogpost/keeping-kosher-18th-century-road","How did Jewish peddlers keep kosher in 18th century Europe? I always assumed that they probably didn't, or at least that they kept very minimal standards of kashrut. But the always-excellent historical blog, On the Main Line, has an excerpt from an 1887","","2014-04-22 14:11:27","2014-04-22 14:11:50","2014-04-22 14:11:27","","","","","","","","","","","","","","","","","","","","","","","","http://www.thejc.com/blogpost/keeping-kosher-18th-century-road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJRFDZJM","book","1966","","Through narrow gates; a review of Jewish immigration, colonization and immigrant aid work in Canada (1840-1940),","","","","","","","1966","2014-03-25 16:37:34","2014-12-15 22:50:29","","","","","","","","","","","","","Canadian Jewish Congress and the Jewish Colonization Association","Montreal","English","","","","","Open WorldCat","","jp_cite_00101","","","","","","Belkin, Simon; Canadian Jewish Congress; Jewish Colonization Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJXUUXW9","journalArticle","1973","Bunce, Frank H","Dreams from a Pack: Isaac Wolfe Bernheim and Bernheim Forest","The Filson Club Historical Quarterly","","","","","","1973-10","2015-02-10 19:43:09","2015-02-10 19:45:04","","323-332","","4","47","","","","","","","","","","","","","","","","","jp_cite_00198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRHQEGGF","book","1948","Singer, Israel Joshua, Yefroykin, Zalman","ווילי","","","","","","","1948","2014-04-29 14:45:25","2014-04-29 14:45:25","","","","","","","","","","","","","Workmens Circle Mittelshul","New York","Med ordforklaringer på hver side, jiddisch-jiddisch eller jiddisch-engelsk","","","","","Open WorldCat","","","<p>Think this is the resource. Need translation.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRK5JCZV","document","","Richmond, George","[George Richmond]","","","","","http://www.loc.gov/item/wpalh000354/","","","2015-05-21 16:21:15","2015-05-21 16:27:40","2015-05-21 16:21:15","","","","","","","","","","","","","","english","","","","Series: Folklore Project, Life Histories, 1936-39,U.S. Work Projects Administration, Federal Writers' Project, Manuscript Division, LIbrary of Congress","www.loc.gov","","","","","http://www.loc.gov/item/wpalh000354/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSIKU3A8","bookSection","1981","Barkai, Avraham","The German Jews at the Start of Industrialisation: Structural Change and Mobility, 1835-1860","Revolution and evolution, 1848 in German-Jewish history","3167437529 9783167437520","","","","","1981","2014-03-24 20:14:30","2014-12-09 21:56:41","","","","","","","","","","","","","Mohr","Tübingen","English","","","","","Open WorldCat","","jp_cite_00079","","","","","","Mosse, W. E; Paucker, Arnold; Rürup, Reinhard; Weltsch, Robert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VT6INB9H","book","1962","Baron, Salo W","World dimensions of Jewish history","","","","","","","1962","2014-03-25 15:38:36","2014-12-15 18:59:05","","","","","","","","","","","","","Leo Baeck Institute","New York","English","","","","","Open WorldCat","","jp_cite_00087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VT8RJ3MR","journalArticle","2000","Chanin, Abraham S.","How Could a Nice Jewish Man Scalp an Apache? William Zechendorf I in the Arizona and New Mexico Territories, 1856-1878","Western States Jewish History","","07495471","","http://search.ebscohost.com/login.aspx?direct=true&db=31h&AN=40643795&site=ehost-live","William Zeckendorf I (1842-1906) came to the United States from Germany in 1856 and earned his reputation in Tucson, Arizona, as a Jewish merchandiser, frontiersman, and leader in the community.","Winter/Spring 2000///Winter/Spring2000","2015-02-17 17:33:45","2015-02-17 17:34:18","2015-02-17 17:33:45","119-129","","2/3","32","","Western States Jewish History","How Could a Nice Jewish Man Scalp an Apache?","","","","","","","","","","","","EBSCOhost","","jp_cite_00226","","","http://content.ebscohost.com/ContentServer.asp?T=P&P=AN&K=40643795&S=R&D=31h&EbscoContent=dGJyMNLr40Sep7U4xNvgOLCmr02ep7BSsam4TLOWxWXS&ContentCustomer=dGJyMPGutlCyqbVOuePfgeyx44Dt6fIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUDK3I8P","book","1978","Crews, Harry","A childhood, the biography of a place","","0060109327 9780060109325","","","","","1978","2015-03-03 22:39:01","2015-03-03 22:39:19","","","","","","","","","","","","","Harper & Row","New York","English","","","","","Open WorldCat","","jp_cite_00270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUWFMA6W","book","1972","Adler, Frank J","Roots in a moving stream; the centennial history of Congregation B'nai Jehudah of Kansas City, 1870-1970","","","","","","","1972","2014-03-04 21:16:33","2014-12-01 22:44:38","","","","","","","","","","","","","The Temple, Congregation B'nai Jehudah","Kansas City, Mo.","English","","","","","Open WorldCat","","jp_cite_00024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VVP5GRZC","book","1985","Conner, Susan Marks; Littlefield, Oscar","I remember when--: personal recollections and vignettes of the Sioux City Jewish community, 1869-1984, based on Oscar Littlefield's history","","","","","","","1985","2015-03-03 18:15:21","2015-03-03 18:15:38","","","","","","","","I remember when--","","","","","Jewish Federation","Sioux City, Iowa","English","","","","","Open WorldCat","","jp_cite_00262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWUUV6Q9","bookSection","1965","Saron, Gustav","The Making of South African Jewry","South African Jewry: a survey of the Jewish community, its contributions to South Africa, directory of communal institutions, and who's who of leading personalities","","","","","","1965","2014-04-07 21:46:01","2014-04-07 21:47:17","","","","","","","","","","","","","Fieldhill Pub. Co.","Johannesburg","English","","","","","Open WorldCat","","","","","","","","Feldberg, Leon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3HX2ZCN","newspaperArticle","1936","Segal, Al","Jake Samuelson of College Corner","The Ohio Jewish Chronicle","","","","","","1936-05-01","2014-04-14 19:06:58","2014-04-14 19:08:05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4Z42RJZ","journalArticle","1972","Alderman, Geoffrey","Anti-Jewish Riots of August 1911 in South Wales, The","Welsh History Review = Cylchgrawn Hanes Cymru","","0043-2431","","http://search.proquest.com/docview/1310496196/67E554E209184E4BPQ/2?accountid=12768","","Jan 1, 1972","2014-03-09 19:09:43","2014-03-09 19:09:43","2014-03-09 19:09:43","","","","6","","","","","","","","","","English","","","","","ProQuest","","","<p>No mention of peddlers</p>","","http://search.proquest.com/docview/1310496196/67E554E209184E4BPQ/2?accountid=12768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W56KMWGU","journalArticle","1943","Altmann, Berthold","Jews and the Rise of Capitalism: Economic Theory and Practice in a Westphalian Community","Jewish Social Studies","","","","http://www.jstor.org/stable/4464497","","April 1, 1943","2014-02-24 19:02:57","2014-12-08 16:28:55","2014-02-24 19:02:57","163-186","","2","5","","Jewish Social Studies","Jews and the Rise of Capitalism","","","","","","","","Copyright © 1943 Indiana University Press","","","","JSTOR","","jp_cite_00038","","","http://www.jstor.org/stable/pdfplus/4464497.pdf?acceptTC=true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W65C26RF","bookSection","2001","Bernstein, Abe","Born of Immigrant Parents","A homeland in the West: Utah Jews remember","0874807026 9780874807028","","","","","2001","2015-01-11 17:31:56","2015-01-11 17:33:57","","","","","","","","","","","","","University of Utah Press","Salt Lake City","English","","","","","Open WorldCat","","jp_cite_00135","","","","","","Stone, Eileen Hallet,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W78VVUFH","journalArticle","1922","Savaransky, Pearl","One Woman's Ambition","Jewish Criterion","","","","","","1922-28-04","2014-04-01 18:55:37","2014-04-01 18:56:48","","","","9","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBU2VVHI","journalArticle","1956","Arkin, Marcus","The Jewish Share in South African Economic Development","South African Journal of Economics","","1813-6982","10.1111/j.1813-6982.1956.tb01729.x","http://onlinelibrary.wiley.com/doi/10.1111/j.1813-6982.1956.tb01729.x/abstract","","1956","2014-03-09 20:07:41","2014-12-08 19:25:15","2014-03-09 20:07:41","135–143","","2","24","","","","","","","","","","en","","","","","Wiley Online Library","","jp_cite_00049","","; ","http://onlinelibrary.wiley.com/store/10.1111/j.1813-6982.1956.tb01729.x/asset/j.1813-6982.1956.tb01729.x.pdf?v=1&t=hskr69jv&s=ed282aa40c5d76196314962a83d38aa5589e789c; http://onlinelibrary.wiley.com/doi/10.1111/j.1813-6982.1956.tb01729.x/abstract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDCR27UD","book","1897","Seessel, Henry","Memoirs of a Mexican veteran","","","","","","","1897","2014-04-14 18:20:48","2014-04-14 18:46:26","","","","","","","","","","","","","Joseph M. Samfield Printing Company","Memphis","English","","","","","Open WorldCat","","","<p>Pretty detailed account of one man's economic activities in Germany, France, and the South and Midwest of the United States. H.D. copy likely not complete (includes chronological info about whole life, but nothing abut Mexican-American War).</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
